#{"t_start": 1742794612.7253919, "env_id": "None"}
r,l,t
747.47619,7,89.227786
629.5,8,89.269094
663.166667,8,89.327625
708.111111,9,89.382965
673.444444,9,89.43376
737.666667,6,89.474009
593.111111,9,89.52702
718.111111,9,89.584036
614.772727,11,89.654822
643.939394,11,89.725842
617.111111,9,89.773602
717.142857,7,89.817605
718.5,8,89.868122
662.111111,9,89.923968
726.142857,7,89.968978
624.444444,9,90.017999
698.142857,7,90.064013
604.444444,9,90.123228
611.777778,9,90.172587
791.666667,6,90.214562
649.777778,9,90.262037
665.333333,10,90.325545
685.5,8,90.380066
791.666667,6,90.430818
660.833333,8,90.486838
809.666667,6,90.520846
804.333333,6,90.559691
654.5,8,90.612523
678.47619,7,90.650827
613.444444,9,90.706552
728.809524,7,90.745561
687.833333,8,90.795614
621.111111,9,90.852112
619.166667,8,90.896079
682.166667,8,90.945077
603.111111,9,90.998666
674.111111,9,91.052621
630.444444,9,91.10824
761.47619,7,91.151254
681.833333,8,91.193263
705.777778,9,91.246571
699.809524,7,91.294596
580.0,12,91.36461
535.777778,9,91.417055
686.444444,9,91.469069
575.444444,9,91.51289
587.444444,9,91.573028
761.333333,6,91.608223
728.142857,7,91.651759
705.444444,9,91.70469
600.777778,9,91.757305
654.833333,8,91.809576
699.809524,7,91.849165
739.666667,6,91.902691
748.0,6,91.947603
763.333333,6,91.984072
512.666667,12,92.053135
648.111111,9,92.107016
778.333333,6,92.14647
767.333333,6,92.187733
736.47619,7,92.22818
700.666667,6,92.263188
658.833333,8,92.312306
774.333333,6,92.348529
588.111111,9,92.413563
651.777778,9,92.46872
678.111111,9,92.51873
716.5,8,92.569666
682.272727,11,92.638264
622.444444,9,92.690242
652.111111,9,92.749256
642.166667,8,92.795995
818.333333,6,92.840345
647.111111,9,92.888314
617.777778,9,92.942332
637.111111,9,92.99651
685.166667,8,93.049813
696.833333,8,93.09336
704.777778,9,93.148139
639.777778,9,93.209953
679.777778,9,93.262978
629.777778,9,93.312563
713.142857,7,93.360725
673.47619,7,93.413749
676.47619,7,93.469045
638.166667,8,93.510591
629.5,8,93.559141
664.111111,9,93.616101
673.166667,8,93.664113
725.5,8,93.716233
728.142857,7,93.757246
640.166667,8,93.809479
595.272727,11,93.874927
716.5,8,93.925153
752.142857,7,93.965174
657.111111,9,94.020238
646.777778,9,94.079227
625.404762,14,94.161942
708.111111,9,94.218246
817.666667,6,94.25482
712.809524,7,94.299624
751.809524,7,94.34189
653.111111,9,94.393907
656.777778,9,94.450247
863.0,6,94.485681
793.666667,6,94.521689
793.333333,6,94.557701
734.47619,7,94.600104
730.142857,7,94.640113
677.166667,8,94.692868
664.111111,9,94.75065
672.5,8,94.794659
654.777778,9,94.851194
572.777778,9,94.909212
722.777778,9,94.97623
615.777778,9,95.033537
661.833333,8,95.087889
739.833333,8,95.138618
644.444444,9,95.189545
639.833333,8,95.242903
707.5,8,95.292983
755.666667,6,95.326757
788.666667,6,95.362541
782.666667,6,95.398549
598.444444,9,95.45105
688.111111,9,95.513913
761.666667,6,95.548404
570.444444,9,95.600908
702.777778,9,95.652061
656.833333,8,95.6954
693.777778,9,95.751238
702.142857,7,95.793362
657.166667,8,95.845365
767.666667,6,95.881373
721.444444,9,95.938541
815.0,6,95.975844
772.666667,6,96.013858
593.777778,9,96.072877
810.333333,6,96.107753
622.111111,9,96.164929
607.444444,9,96.223238
669.111111,9,96.280255
796.0,6,96.316266
809.333333,6,96.351274
814.666667,6,96.386119
606.777778,9,96.447489
624.444444,9,96.502731
787.666667,6,96.537275
623.111111,9,96.61584
570.444444,9,96.673493
701.444444,9,96.726504
637.444444,9,96.777507
748.666667,6,96.817496
619.777778,9,96.868109
530.0,12,96.946666
813.333333,6,96.982438
723.5,8,97.034441
591.777778,9,97.082598
789.333333,6,97.126335
821.666667,6,97.164642
663.111111,9,97.218872
647.944444,9,97.265491
815.0,6,97.306585
655.272727,11,97.367828
770.333333,6,97.403837
631.111111,9,97.459854
544.916667,16,97.548622
763.666667,6,97.584156
661.777778,9,97.638923
800.666667,6,97.67447
700.166667,8,97.719479
735.666667,6,97.755283
793.666667,6,97.79198
830.333333,6,97.828155
709.166667,8,97.881828
770.333333,6,97.916836
823.666667,6,97.952952
594.974359,13,98.030003
647.777778,9,98.10391
826.0,6,98.143179
789.666667,6,98.17719
620.444444,9,98.229201
587.777778,9,98.284645
735.666667,6,98.321945
734.0,6,98.357306
803.333333,6,98.391313
660.777778,9,98.445088
774.666667,6,98.484149
835.333333,6,98.529055
599.111111,9,98.583426
821.666667,6,98.626439
789.666667,6,98.66106
720.666667,6,98.695252
652.444444,9,98.752266
661.111111,9,98.81123
670.5,8,98.858241
645.777778,9,98.909152
772.666667,6,98.944558
785.666667,6,98.982153
801.333333,6,99.025466
830.333333,6,99.061193
724.666667,6,99.096205
604.777778,9,99.149216
593.777778,9,99.209052
655.111111,9,99.261018
736.166667,8,99.308029
776.666667,6,99.346951
787.666667,6,99.384969
570.111111,9,99.442876
596.111111,9,99.498656
714.833333,8,99.544665
781.0,6,99.578758
774.666667,6,99.613705
722.666667,6,99.652527
566.111111,9,99.708073
632.777778,9,99.76133
587.777778,9,99.850443
787.666667,6,99.884223
615.777778,9,99.940849
785.0,6,99.975861
763.666667,6,100.01195
590.444444,9,100.066287
639.444444,9,100.119921
675.166667,8,100.160931
763.666667,6,100.196017
735.666667,6,100.235708
626.444444,9,100.284292
722.666667,6,100.32531
731.666667,6,100.362365
618.444444,9,100.419692
742.666667,6,100.455244
665.111111,9,100.511256
615.444444,9,100.561423
787.666667,6,100.600431
594.777778,9,100.65197
581.111111,9,100.705034
645.777778,9,100.758291
761.666667,6,100.792294
645.777778,9,100.848486
735.666667,6,100.884892
775.666667,6,100.921827
727.0,6,100.960923
822.0,6,100.994931
737.666667,6,101.028937
740.0,6,101.063548
722.666667,6,101.097931
757.333333,6,101.138117
789.0,6,101.175702
791.333333,6,101.212062
746.666667,6,101.2446
619.777778,9,101.33111
761.666667,6,101.36564
716.666667,6,101.401657
748.666667,6,101.443667
581.111111,9,101.49392
735.666667,6,101.534124
779.0,6,101.569638
722.666667,6,101.602588
761.666667,6,101.637949
735.666667,6,101.6793
748.666667,6,101.721382
761.666667,6,101.75639
733.5,8,101.802021
761.666667,6,101.843412
744.333333,6,101.877347
654.444444,9,101.933358
774.666667,6,101.967502
735.666667,6,102.002862
755.666667,6,102.039803
602.777778,9,102.097552
590.111111,9,102.155356
774.666667,6,102.190189
587.444444,9,102.244538
637.111111,9,102.298554
774.666667,6,102.334561
748.666667,6,102.370569
735.666667,6,102.406096
787.666667,6,102.441318
742.666667,6,102.483943
722.666667,6,102.520673
598.111111,9,102.579321
722.666667,6,102.614914
624.111111,9,102.671247
722.666667,6,102.706543
768.666667,6,102.746556
652.444444,9,102.802799
735.666667,6,102.846241
731.333333,6,102.894387
761.666667,6,102.928396
774.666667,6,102.970404
761.666667,6,103.00414
780.333333,6,103.037035
776.666667,6,103.070071
787.666667,6,103.102946
722.666667,6,103.141203
568.111111,9,103.191741
787.666667,6,103.233041
787.666667,6,103.267607
787.666667,6,103.304691
770.333333,6,103.339661
774.666667,6,103.376668
722.666667,6,103.416988
785.666667,6,103.449996
748.666667,6,103.48578
735.666667,6,103.525788
735.666667,6,103.5599
787.666667,6,103.600103
585.444444,9,103.648453
722.666667,6,103.692131
722.666667,6,103.729879
735.666667,6,103.759874
748.666667,6,103.793313
735.666667,6,103.825855
776.333333,6,103.862853
768.0,6,103.894151
722.666667,6,103.92657
757.666667,6,103.961298
770.333333,6,103.99914
735.666667,6,104.039302
720.666667,6,104.074011
768.333333,6,104.107113
735.666667,6,104.142862
744.333333,6,104.176143
770.333333,6,104.21367
757.333333,6,104.244992
622.111111,9,104.295018
748.666667,6,104.32691
761.666667,6,104.359045
815.0,6,104.391968
750.666667,6,104.42819
748.666667,6,104.473058
722.666667,6,104.513991
785.666667,6,104.548102
604.777778,9,104.605754
819.666667,6,104.639417
750.666667,6,104.672822
774.666667,6,104.709227
770.333333,6,104.746918
761.666667,6,104.779786
722.666667,6,104.812819
781.666667,6,104.846803
748.666667,6,104.879464
731.333333,6,104.91818
753.0,6,104.951192
783.666667,6,104.985883
742.666667,6,105.018779
637.111111,9,105.068416
654.444444,9,105.121171
735.666667,6,105.156865
722.666667,6,105.191517
735.666667,6,105.225783
761.666667,6,105.268784
766.0,6,105.302983
787.666667,6,105.340257
574.444444,9,105.395848
740.666667,6,105.431906
774.666667,6,105.465211
735.666667,6,105.496625
759.666667,6,105.535152
748.666667,6,105.566903
748.666667,6,105.599203
639.444444,9,105.651168
626.444444,9,105.70329
774.666667,6,105.736652
747.0,6,105.771078
761.666667,6,105.803646
722.666667,6,105.837844
748.666667,6,105.880858
761.666667,6,105.912873
757.333333,6,105.945722
654.444444,9,106.011396
761.666667,6,106.054812
766.0,6,106.088916
787.666667,6,106.125943
777.666667,6,106.205901
739.666667,6,106.252566
722.666667,6,106.302548
761.666667,6,106.342684
735.666667,6,106.381695
731.333333,6,106.423706
783.333333,6,106.466371
725.333333,6,106.503461
774.666667,6,106.536232
722.666667,6,106.569579
774.666667,6,106.607929
774.666667,6,106.642165
770.666667,6,106.676676
722.666667,6,106.707839
774.666667,6,106.740645
761.666667,6,106.778398
787.666667,6,106.811992
748.666667,6,106.844025
761.666667,6,106.874449
787.666667,6,106.905807
611.111111,9,106.954914
774.666667,6,106.988413
736.0,6,107.026302
787.666667,6,107.104074
729.666667,6,107.154374
735.666667,6,107.19411
593.777778,9,107.245961
716.666667,6,107.279272
744.333333,6,107.311847
783.666667,6,107.350678
739.666667,6,107.382566
599.777778,9,107.434312
722.666667,6,107.467621
787.666667,6,107.498489
774.666667,6,107.530008
777.0,6,107.566639
742.666667,6,107.618112
768.666667,6,107.653459
748.666667,6,107.688278
781.666667,6,107.720259
748.666667,6,107.751537
735.666667,6,107.793925
774.666667,6,107.828175
637.111111,9,107.880058
746.666667,6,107.913835
740.333333,6,107.947283
720.666667,6,107.981102
748.666667,6,108.016332
735.666667,6,108.054642
787.666667,6,108.087652
663.111111,9,108.140738
722.666667,6,108.175812
759.666667,6,108.208647
768.666667,6,108.241802
735.666667,6,108.273964
735.666667,6,108.310722
748.666667,6,108.343702
787.666667,6,108.376965
759.666667,6,108.408685
761.666667,6,108.440248
735.666667,6,108.475813
735.666667,6,108.508387
722.666667,6,108.540061
774.666667,6,108.571795
761.666667,6,108.607846
716.666667,6,108.645623
761.666667,6,108.679322
783.666667,6,108.715719
611.111111,9,108.768256
761.666667,6,108.799706
774.666667,6,108.835504
735.666667,6,108.868763
729.666667,6,108.907074
735.666667,6,108.940133
735.666667,6,108.972785
722.666667,6,109.005085
787.666667,6,109.03683
787.666667,6,109.073249
779.0,6,109.106286
766.0,6,109.139452
774.666667,6,109.171191
787.666667,6,109.204
735.666667,6,109.25433
770.333333,6,109.291406
613.777778,9,109.343255
748.666667,6,109.374633
770.333333,6,109.40695
735.666667,6,109.439168
735.666667,6,109.469908
748.666667,6,109.505804
729.666667,6,109.540204
731.666667,6,109.570274
748.666667,6,109.602397
735.666667,6,109.635733
779.0,6,109.674596
774.666667,6,109.707933
727.0,6,109.739257
591.777778,9,109.789752
632.777778,9,109.842148
604.777778,9,109.887123
781.666667,6,109.923526
656.777778,9,109.968421
761.666667,6,110.00682
774.666667,6,110.039049
722.666667,6,110.070729
761.666667,6,110.101797
774.666667,6,110.133621
748.666667,6,110.170166
774.666667,6,110.205693
779.666667,6,110.239012
759.666667,6,110.271407
645.777778,9,110.321051
722.666667,6,110.35366
722.666667,6,110.384939
783.333333,6,110.421459
601.111111,9,110.467762
761.666667,6,110.507176
774.666667,6,110.5429
787.666667,6,110.578276
735.666667,6,110.6213
735.666667,6,110.665369
735.666667,6,110.728606
598.444444,9,110.777378
661.111111,9,110.833426
761.666667,6,110.869619
787.666667,6,110.910633
661.777778,9,110.963603
774.666667,6,111.003502
774.666667,6,111.038407
761.666667,6,111.075582
722.666667,6,111.110776
637.111111,9,111.163579
722.666667,6,111.195841
774.666667,6,111.229516
787.666667,6,111.269938
753.0,6,111.300943
787.666667,6,111.331689
770.333333,6,111.365056
646.111111,9,111.418108
735.666667,6,111.452343
735.666667,6,111.486703
774.666667,6,111.521837
761.666667,6,111.55232
787.666667,6,111.585059
722.666667,6,111.617993
722.666667,6,111.649333
740.0,6,111.688534
735.666667,6,111.722859
748.666667,6,111.755404
570.111111,9,111.807723
761.666667,6,111.839797
774.666667,6,111.873309
774.666667,6,111.905188
744.333333,6,111.939981
761.666667,6,111.972378
748.666667,6,112.004115
725.333333,6,112.036379
774.666667,6,112.069798
787.666667,6,112.106072
700.5,8,112.147137
737.666667,6,112.177735
783.666667,6,112.215817
566.777778,9,112.262005
787.666667,6,112.299153
735.666667,6,112.331007
761.666667,6,112.37595
735.666667,6,112.416714
787.666667,6,112.44794
735.666667,6,112.484244
626.444444,9,112.527098
735.666667,6,112.564578
581.111111,9,112.607886
722.666667,6,112.643801
783.333333,6,112.674885
748.666667,6,112.707354
774.666667,6,112.739171
735.666667,6,112.771421
766.0,6,112.808314
774.666667,6,112.842773
761.666667,6,112.877331
761.666667,6,112.909813
596.111111,9,112.96074
735.666667,6,112.994624
781.666667,6,113.026699
748.666667,6,113.066383
787.666667,6,113.100547
729.666667,6,113.132096
722.666667,6,113.163966
761.666667,6,113.20068
757.333333,6,113.239588
748.666667,6,113.272414
748.666667,6,113.30373
757.666667,6,113.335506
766.0,6,113.3679
761.666667,6,113.405446
761.666667,6,113.437819
753.0,6,113.469216
787.666667,6,113.507017
755.666667,6,113.541102
652.444444,9,113.591927
761.666667,6,113.623804
774.666667,6,113.661504
753.0,6,113.696573
735.666667,6,113.731981
735.666667,6,113.767883
774.666667,6,113.814414
761.666667,6,113.864156
774.666667,6,113.898743
770.333333,6,113.932794
748.666667,6,113.965351
785.666667,6,113.999501
748.666667,6,114.041796
722.666667,6,114.074139
774.666667,6,114.106301
722.666667,6,114.13881
761.666667,6,114.172818
748.666667,6,114.207486
756.666667,6,114.243417
724.666667,6,114.276074
780.666667,6,114.30916
748.666667,6,114.342647
783.333333,6,114.380434
780.666667,6,114.412737
761.666667,6,114.446261
749.666667,6,114.479625
748.666667,6,114.511391
748.666667,6,114.548221
761.666667,6,114.581543
731.666667,6,114.612857
748.666667,6,114.643729
735.666667,6,114.676783
761.666667,6,114.71503
761.666667,6,114.748122
722.666667,6,114.781072
774.666667,6,114.815688
748.666667,6,114.849135
783.333333,6,114.885454
772.666667,6,114.91757
618.111111,9,114.96824
770.666667,6,115.000183
632.111111,9,115.051013
779.0,6,115.083292
744.333333,6,115.115736
748.666667,6,115.14817
781.666667,6,115.179354
722.666667,6,115.219688
735.666667,6,115.252027
748.666667,6,115.283298
774.666667,6,115.320078
731.333333,6,115.360183
744.333333,6,115.403323
761.666667,6,115.437283
774.666667,6,115.465653
624.444444,9,115.520159
748.666667,6,115.553899
761.666667,6,115.587153
787.666667,6,115.619437
735.666667,6,115.655824
787.666667,6,115.688681
774.666667,6,115.722626
731.333333,6,115.753744
735.666667,6,115.786029
774.666667,6,115.822475
766.0,6,115.853849
742.333333,6,115.887157
774.666667,6,115.917333
753.0,6,115.950608
748.666667,6,115.986828
722.666667,6,116.021043
770.333333,6,116.05223
774.666667,6,116.086066
727.666667,6,116.11829
742.666667,6,116.154701
766.0,6,116.188057
787.666667,6,116.222281
720.666667,6,116.255583
740.0,6,116.287934
748.666667,6,116.325318
761.666667,6,116.36288
722.666667,6,116.396074
748.666667,6,116.429032
774.666667,6,116.462183
585.444444,9,116.516854
735.666667,6,116.548623
774.666667,6,116.585001
761.666667,6,116.617219
770.333333,6,116.648539
774.666667,6,116.680797
718.666667,6,116.714544
774.666667,6,116.750449
722.666667,6,116.783877
761.666667,6,116.816074
757.333333,6,116.848496
722.666667,6,116.881871
722.666667,6,116.944387
785.666667,6,116.980997
757.333333,6,117.012904
760.0,6,117.046957
716.666667,6,117.080142
748.666667,6,117.119056
738.666667,6,117.151391
761.666667,6,117.183398
787.666667,6,117.217705
748.666667,6,117.251268
761.666667,6,117.287597
774.666667,6,117.321934
748.666667,6,117.355283
747.0,6,117.389576
742.666667,6,117.422813
787.666667,6,117.459205
735.666667,6,117.491602
740.0,6,117.522791
731.666667,6,117.555239
766.0,6,117.586638
761.666667,6,117.625375
774.666667,6,117.658177
787.666667,6,117.690675
716.666667,6,117.723875
783.666667,6,117.7586
774.666667,6,117.796125
761.666667,6,117.827676
729.666667,6,117.859141
761.666667,6,117.891414
757.666667,6,117.922769
604.777778,9,117.975549
722.666667,6,118.008331
722.666667,6,118.048053
722.666667,6,118.079248
735.666667,6,118.111098
779.0,6,118.142646
774.666667,6,118.173652
722.666667,6,118.211594
722.666667,6,118.244767
787.666667,6,118.276835
774.666667,6,118.307479
748.666667,6,118.340236
774.666667,6,118.37825
740.0,6,118.413909
761.666667,6,118.458086
761.666667,6,118.493313
722.666667,6,118.526558
735.666667,6,118.563457
779.0,6,118.596833
761.666667,6,118.628195
722.666667,6,118.661937
774.666667,6,118.693552
727.0,6,118.731256
787.666667,6,118.764404
734.0,6,118.797779
787.666667,6,118.830863
779.0,6,118.862269
727.0,6,118.899708
787.666667,6,118.932243
787.666667,6,118.964222
748.666667,6,118.998875
716.666667,6,119.031835
722.666667,6,119.070007
751.666667,6,119.102676
735.666667,6,119.135965
748.666667,6,119.16695
761.666667,6,119.200891
766.0,6,119.242947
787.666667,6,119.275266
740.0,6,119.310484
735.666667,6,119.347849
787.666667,6,119.382079
643.777778,9,119.437036
735.666667,6,119.474871
774.666667,6,119.513935
748.666667,6,119.547764
779.0,6,119.57984
787.666667,6,119.615222
774.666667,6,119.647385
774.666667,6,119.685736
748.666667,6,119.719989
722.666667,6,119.751446
787.666667,6,119.783647
722.666667,6,119.818607
744.666667,6,119.857426
735.666667,6,119.889747
745.0,6,119.934331
735.666667,6,119.974946
727.0,6,120.007395
748.666667,6,120.047889
735.666667,6,120.083871
768.666667,6,120.117802
774.666667,6,120.152743
722.666667,6,120.188005
753.333333,6,120.229811
774.666667,6,120.262824
748.666667,6,120.296261
761.666667,6,120.330651
748.666667,6,120.36184
793.666667,6,120.40161
724.666667,6,120.435125
761.666667,6,120.469935
774.666667,6,120.50217
768.666667,6,120.534039
733.666667,6,120.574511
787.666667,6,120.606519
735.666667,6,120.638409
774.666667,6,120.670852
787.666667,6,120.703065
748.666667,6,120.739405
774.666667,6,120.770971
761.666667,6,120.803982
735.666667,6,120.837353
772.666667,6,120.869685
748.666667,6,120.908097
774.666667,6,120.941281
748.666667,6,120.976731
735.666667,6,121.013927
761.666667,6,121.048008
731.333333,6,121.089383
748.666667,6,121.125201
722.666667,6,121.160662
774.666667,6,121.19599
761.666667,6,121.232553
748.666667,6,121.273451
787.666667,6,121.306685
761.666667,6,121.340522
735.666667,6,121.371535
722.666667,6,121.403781
761.666667,6,121.439162
722.666667,6,121.480876
757.333333,6,121.523083
774.666667,6,121.557276
787.666667,6,121.589199
748.666667,6,121.624594
735.666667,6,121.656248
609.111111,9,121.70479
781.666667,6,121.738489
735.666667,6,121.770222
761.666667,6,121.802998
785.666667,6,121.835294
748.666667,6,121.872336
733.666667,6,121.903627
748.666667,6,121.935982
774.666667,6,121.967728
783.333333,6,121.99916
774.666667,6,122.036876
761.666667,6,122.067209
764.333333,6,122.100579
757.333333,6,122.137081
722.666667,6,122.171364
774.666667,6,122.208796
767.333333,6,122.241312
722.666667,6,122.274275
722.666667,6,122.305993
761.666667,6,122.337979
718.666667,6,122.378026
731.333333,6,122.409235
753.0,6,122.443552
725.333333,6,122.478121
735.666667,6,122.510169
774.666667,6,122.551651
722.666667,6,122.585881
748.666667,6,122.620589
761.666667,6,122.652474
746.666667,6,122.687799
735.666667,6,122.725056
787.666667,6,122.756424
774.666667,6,122.788882
731.333333,6,122.821981
748.666667,6,122.854384
787.666667,6,122.890955
686.5,8,122.932237
750.666667,6,122.9734
718.666667,6,123.030785
735.666667,6,123.065099
748.666667,6,123.096277
727.0,6,123.128629
735.666667,6,123.159971
755.666667,6,123.197932
735.666667,6,123.228524
735.666667,6,123.26002
761.666667,6,123.29175
727.0,6,123.322425
787.666667,6,123.361355
748.666667,6,123.394208
774.666667,6,123.426759
729.666667,6,123.462767
722.666667,6,123.494967
761.666667,6,123.532252
722.666667,6,123.562917
722.666667,6,123.5941
761.666667,6,123.62593
735.666667,6,123.659684
751.0,6,123.697047
731.666667,6,123.728338
722.666667,6,123.75915
748.666667,6,123.793032
755.666667,6,123.824727
774.666667,6,123.860692
699.5,8,123.900025
737.666667,6,123.932743
744.666667,6,123.971044
787.666667,6,124.003824
770.333333,6,124.037403
787.666667,6,124.068654
748.666667,6,124.100037
722.666667,6,124.135127
787.666667,6,124.165525
748.666667,6,124.197231
787.666667,6,124.227068
735.666667,6,124.257007
761.666667,6,124.293896
768.666667,6,124.329281
722.666667,6,124.359483
774.666667,6,124.39287
757.333333,6,124.423654
740.0,6,124.464966
735.666667,6,124.511705
731.333333,6,124.545151
660.5,8,124.590112
729.0,6,124.624385
748.666667,6,124.65582
722.666667,6,124.686053
722.666667,6,124.719301
722.666667,6,124.755693
722.666667,6,124.788036
746.666667,6,124.820434
787.666667,6,124.85172
774.666667,6,124.885432
774.666667,6,124.921162
751.333333,6,124.958236
773.0,6,124.993086
744.333333,6,125.029672
722.666667,6,125.061668
748.666667,6,125.101027
744.333333,6,125.135616
722.666667,6,125.169258
735.666667,6,125.202015
787.666667,6,125.233422
748.666667,6,125.270219
787.666667,6,125.302649
757.333333,6,125.336753
774.666667,6,125.36809
759.666667,6,125.39958
660.5,8,125.443946
737.666667,6,125.474587
783.333333,6,125.507559
721.5,8,125.554402
718.666667,6,125.58786
720.666667,6,125.622508
766.0,6,125.666255
767.666667,6,125.703001
789.666667,6,125.73401
761.666667,6,125.771052
774.666667,6,125.806933
757.333333,6,125.847832
748.666667,6,125.87968
731.333333,6,125.910984
761.666667,6,125.943648
757.333333,6,125.975633
722.666667,6,126.014141
787.666667,6,126.058266
753.0,6,126.096806
762.0,6,126.130163
761.666667,6,126.163501
722.666667,6,126.200154
722.666667,6,126.231556
727.0,6,126.263866
735.666667,6,126.295132
777.333333,6,126.323791
748.666667,6,126.35981
722.666667,6,126.390462
761.666667,6,126.423371
748.666667,6,126.455359
783.333333,6,126.487958
774.666667,6,126.525465
787.666667,6,126.557122
722.666667,6,126.588968
787.666667,6,126.620883
722.666667,6,126.653922
784.666667,6,126.690655
763.666667,6,126.722246
774.666667,6,126.754105
781.666667,6,126.787568
774.666667,6,126.818733
787.666667,6,126.855917
720.666667,6,126.888299
774.666667,6,126.91965
748.666667,6,126.951442
748.666667,6,126.983405
761.666667,6,127.020593
735.666667,6,127.053871
748.666667,6,127.08684
774.666667,6,127.117845
722.666667,6,127.150395
780.666667,6,127.188332
724.666667,6,127.219675
748.666667,6,127.250909
735.666667,6,127.283205
755.666667,6,127.318584
720.666667,6,127.35414
722.666667,6,127.38617
823.666667,6,127.419573
813.0,6,127.451738
750.666667,6,127.483132
774.666667,6,127.519036
722.666667,6,127.552812
735.666667,6,127.584092
722.666667,6,127.615404
722.666667,6,127.653162
774.666667,6,127.706383
727.0,6,127.740525
735.666667,6,127.774993
748.666667,6,127.811637
748.666667,6,127.842706
723.0,6,127.882054
748.666667,6,127.912874
722.666667,6,127.9447
731.666667,6,127.98001
783.333333,6,128.013961
740.0,6,128.051136
748.666667,6,128.084071
754.666667,6,128.11824
806.666667,6,128.152585
724.666667,6,128.186332
735.666667,6,128.224879
774.666667,6,128.256479
722.666667,6,128.288512
761.666667,6,128.31988
748.666667,6,128.350942
722.666667,6,128.386786
729.666667,6,128.41969
748.666667,6,128.452786
753.0,6,128.485637
722.666667,6,128.517638
787.666667,6,128.554983
722.666667,6,128.587775
783.333333,6,128.621309
787.666667,6,128.653386
755.666667,6,128.688066
748.666667,6,128.725924
748.666667,6,128.758024
774.666667,6,128.791396
761.666667,6,128.82314
774.666667,6,128.856373
766.666667,6,128.895584
735.666667,6,128.926087
728.0,6,128.960104
748.666667,6,128.99244
787.666667,6,129.024458
761.666667,6,129.060929
735.666667,6,129.093143
748.666667,6,129.124512
722.666667,6,129.157878
787.666667,6,129.189636
727.0,6,129.22906
761.666667,6,129.263407
722.666667,6,129.303445
735.666667,6,129.344656
748.666667,6,129.376544
761.666667,6,129.412899
748.666667,6,129.443093
787.666667,6,129.473738
768.333333,6,129.505097
787.666667,6,129.538337
761.666667,6,129.576423
731.666667,6,129.610612
740.0,6,129.644424
660.5,8,129.688385
737.666667,6,129.71969
735.666667,6,129.751069
761.666667,6,129.785287
735.666667,6,129.818008
748.666667,6,129.855002
740.0,6,129.887265
774.666667,6,129.921187
718.666667,6,129.953888
761.666667,6,129.986302
787.666667,6,130.024149
722.666667,6,130.05547
729.666667,6,130.089165
823.666667,6,130.123501
737.666667,6,130.157175
735.666667,6,130.194862
722.666667,6,130.226244
731.333333,6,130.258574
779.0,6,130.292765
718.666667,6,130.325925
735.666667,6,130.365771
740.0,6,130.397341
787.666667,6,130.430205
753.0,6,130.463417
722.666667,6,130.494804
748.666667,6,130.531912
761.666667,6,130.56529
660.5,8,130.60373
720.666667,6,130.646578
735.666667,6,130.678997
774.666667,6,130.713292
761.666667,6,130.744645
722.666667,6,130.776157
740.0,6,130.814351
764.0,6,130.848226
748.666667,6,130.885234
735.666667,6,130.92731
722.666667,6,130.967232
748.666667,6,131.007241
722.666667,6,131.041252
722.666667,6,131.072232
735.666667,6,131.103143
735.666667,6,131.135909
735.666667,6,131.173247
735.666667,6,131.203952
787.666667,6,131.23786
753.0,6,131.270276
757.333333,6,131.304583
787.666667,6,131.344733
722.666667,6,131.377468
787.666667,6,131.411422
787.666667,6,131.444444
753.0,6,131.478069
761.666667,6,131.517685
766.0,6,131.549471
787.666667,6,131.583129
783.333333,6,131.615239
761.666667,6,131.647473
757.333333,6,131.685668
787.666667,6,131.719028
748.666667,6,131.752514
722.666667,6,131.784399
716.666667,6,131.817951
761.666667,6,131.855305
751.666667,6,131.887447
744.333333,6,131.919444
722.666667,6,131.953477
761.666667,6,131.985683
722.666667,6,132.02115
787.666667,6,132.053208
722.666667,6,132.086664
761.666667,6,132.11797
722.666667,6,132.150229
722.666667,6,132.18744
722.666667,6,132.218795
753.0,6,132.250532
774.666667,6,132.282449
748.666667,6,132.314844
722.666667,6,132.355088
735.666667,6,132.386627
779.0,6,132.418952
722.666667,6,132.452687
727.0,6,132.491717
768.666667,6,132.540181
787.666667,6,132.571895
787.666667,6,132.605589
722.666667,6,132.638314
722.666667,6,132.670209
722.666667,6,132.707759
761.666667,6,132.739308
748.666667,6,132.77191
761.666667,6,132.803003
748.666667,6,132.835273
742.666667,6,132.876169
744.333333,6,132.907588
755.666667,6,132.940771
748.666667,6,132.975276
722.666667,6,133.009485
761.666667,6,133.046835
740.0,6,133.077126
787.666667,6,133.108518
735.666667,6,133.140741
774.666667,6,133.174094
744.666667,6,133.213472
761.666667,6,133.244847
744.333333,6,133.278193
748.666667,6,133.309521
761.666667,6,133.340799
775.666667,6,133.383205
774.666667,6,133.426316
686.5,8,133.474231
763.666667,6,133.529258
787.666667,6,133.562712
757.333333,6,133.595649
774.666667,6,133.630048
787.666667,6,133.669082
722.666667,6,133.709051
761.666667,6,133.74484
774.666667,6,133.779032
735.666667,6,133.813931
722.666667,6,133.850008
716.666667,6,133.88986
722.666667,6,133.921498
722.666667,6,133.952505
722.666667,6,133.984825
735.666667,6,134.028531
748.666667,6,134.074616
787.666667,6,134.107974
787.666667,6,134.141976
761.666667,6,134.178219
770.666667,6,134.212355
748.666667,6,134.249366
735.666667,6,134.283785
768.666667,6,134.316136
787.666667,6,134.348429
722.666667,6,134.381858
